exam_1,exam_2,exam_3,attendance_rate,engagement_score,group_work_score,revision_hours,quiz_score,final_pass_score
88.06,84.33,87.4,100.0,7.25,68.92,9.34,57.0,80.7
97.7,85.19,97.51,100.0,10.0,97.15,20.0,85.0,85.54
63.02,73.11,79.52,77.49,5.34,2.33,13.57,11.0,67.16
92.28,83.5,92.2,94.94,9.8,76.24,20.0,91.0,83.93
64.53,53.6,76.77,66.35,4.18,22.33,0.0,19.0,56.74
95.18,86.6,100.0,96.41,10.0,100.0,15.07,99.0,97.32
40.0,35.73,61.15,60.0,3.58,0.0,4.86,7.0,37.8
100.0,89.29,100.0,100.0,10.0,100.0,17.24,100.0,99.9
59.61,55.21,83.17,82.41,7.19,90.02,12.81,72.0,72.99
41.09,35.18,50.0,66.5,2.0,1.62,0.0,21.0,38.02
96.78,95.0,97.12,98.73,10.0,100.0,18.03,81.0,95.12
82.17,69.29,66.68,88.67,5.03,100.0,4.6,65.0,64.4
90.15,80.94,98.13,99.24,7.36,69.35,15.58,75.0,79.61
100.0,95.0,95.54,100.0,9.58,100.0,20.0,100.0,99.9
75.42,57.47,100.0,96.09,7.78,96.82,9.48,80.0,85.41
61.21,55.5,58.57,78.29,2.4,15.54,4.92,19.0,45.25
100.0,80.91,97.59,100.0,9.4,100.0,15.01,97.0,89.76
62.33,53.78,72.6,74.65,4.01,53.37,7.22,41.0,63.62
90.62,83.46,87.5,94.1,8.08,59.37,13.63,97.0,90.22
59.79,31.59,50.0,73.49,3.4,0.0,1.67,0.0,40.69
82.55,75.01,77.38,91.09,6.39,69.48,17.11,62.0,82.76
53.2,35.16,50.0,63.57,2.0,8.54,10.87,26.0,47.47
100.0,95.0,100.0,100.0,10.0,67.87,20.0,100.0,99.9
87.12,67.57,86.47,85.28,7.11,69.8,16.92,57.0,80.68
64.18,57.95,92.0,79.18,10.0,30.89,18.55,68.0,67.75
91.28,75.89,78.48,91.23,8.03,82.72,15.37,64.0,77.86
40.0,30.0,61.39,66.47,3.88,16.05,3.23,15.0,39.67
97.0,95.0,100.0,95.21,8.11,74.51,20.0,92.0,95.67
100.0,85.81,100.0,96.64,10.0,100.0,20.0,87.0,99.35
78.04,86.14,85.25,78.51,5.97,40.8,13.29,57.0,73.08
95.01,95.0,97.97,99.22,9.74,92.76,19.4,100.0,89.74
60.96,55.49,69.85,60.0,2.87,11.01,2.82,32.0,48.51
42.35,53.9,52.32,63.86,4.63,23.73,1.04,5.0,29.26
62.3,64.33,77.55,81.21,6.61,19.46,14.19,53.0,56.29
83.72,67.32,84.52,77.29,7.73,89.23,9.97,60.0,75.84
58.05,50.17,60.79,66.86,6.54,56.83,6.95,27.0,47.04
75.57,73.81,88.77,89.32,7.96,71.32,14.75,67.0,75.45
82.86,65.93,86.34,84.34,8.59,36.88,7.63,53.0,72.24
46.39,34.48,50.0,61.13,5.0,0.0,4.03,0.0,32.13
81.42,75.24,89.43,91.07,8.07,95.25,9.86,72.0,80.77
91.22,81.89,81.06,85.51,9.48,100.0,15.09,100.0,93.83
78.02,65.6,72.56,87.34,7.99,58.59,11.24,59.0,65.87
100.0,95.0,97.26,98.09,10.0,76.74,20.0,96.0,93.94
40.0,37.46,52.14,60.0,2.18,0.0,1.87,12.0,35.91
87.35,63.68,90.74,77.23,6.77,94.69,15.33,64.0,74.74
44.07,30.0,50.5,60.0,3.25,3.38,4.87,3.0,36.3
46.33,30.0,53.4,63.07,2.82,0.0,0.0,0.0,33.47
53.25,34.82,59.84,69.49,4.96,67.59,11.52,22.0,47.35
40.0,34.01,56.23,64.07,3.61,28.52,3.33,3.0,41.98
51.87,47.63,64.78,68.1,4.32,36.33,5.55,0.0,37.22
66.69,60.28,67.13,75.78,5.61,29.2,1.6,34.0,56.04
100.0,87.59,91.7,88.42,10.0,100.0,20.0,52.0,77.54
57.84,46.23,71.37,74.19,2.76,53.19,9.04,27.0,51.43
45.79,45.69,60.87,60.0,3.91,0.0,0.0,7.0,36.77
97.64,95.0,100.0,93.25,10.0,100.0,18.18,86.0,89.04
48.19,42.33,50.0,69.46,2.0,33.25,9.71,2.0,47.12
79.33,68.62,66.93,69.49,6.06,52.84,6.6,25.0,53.14
87.56,77.47,81.83,91.18,9.51,47.16,15.27,74.0,79.05
66.45,78.37,80.08,87.12,7.14,38.56,11.92,52.0,74.96
95.42,94.95,99.91,96.53,8.88,67.54,20.0,99.0,96.35
91.98,76.52,93.22,94.8,5.89,98.05,7.39,89.0,79.29
47.77,42.26,63.39,61.21,6.45,0.0,4.67,0.0,37.35
91.73,95.0,100.0,96.33,7.5,100.0,20.0,100.0,95.23
69.35,79.98,78.01,76.3,7.18,26.93,4.9,55.0,62.84
71.09,62.81,74.79,77.3,4.62,77.04,5.26,59.0,63.28
100.0,94.72,100.0,91.6,10.0,70.13,20.0,92.0,92.34
76.86,75.23,83.93,79.74,5.15,67.68,11.76,37.0,71.98
98.6,81.87,81.39,86.79,9.75,36.61,16.04,49.0,76.01
100.0,95.0,96.33,99.86,9.82,100.0,20.0,96.0,90.3
60.82,52.61,62.15,82.58,4.69,59.31,8.33,13.0,65.49
55.55,63.49,69.01,79.87,4.4,36.05,13.49,44.0,64.07
66.13,68.59,81.36,85.4,5.57,53.93,13.76,68.0,66.7
100.0,95.0,100.0,98.41,9.33,100.0,14.87,76.0,87.8
40.0,40.78,56.91,60.0,3.03,0.0,2.52,0.0,36.83
52.05,35.83,58.88,60.0,2.0,21.78,0.0,0.0,30.61
64.71,52.47,53.54,66.09,2.81,29.51,6.69,34.0,53.28
44.56,30.0,52.43,60.0,4.15,0.0,4.21,6.0,36.92
50.04,61.76,68.08,71.88,4.34,67.82,11.99,25.0,56.26
78.73,82.62,85.86,83.77,6.98,76.29,14.83,51.0,76.51
54.99,37.43,50.0,60.0,2.0,3.15,5.0,10.0,43.48
40.0,38.59,58.67,65.73,2.0,3.31,0.0,0.0,30.87
79.95,84.71,73.03,72.97,7.66,38.75,8.95,41.0,67.87
96.71,78.61,81.25,89.29,7.92,85.76,15.74,100.0,83.05
40.37,30.0,50.12,67.64,3.16,15.79,3.72,3.0,36.22
87.09,95.0,92.03,92.41,7.54,100.0,20.0,77.0,84.86
91.39,89.73,100.0,100.0,8.76,99.17,20.0,78.0,98.44
97.13,91.9,99.41,90.17,9.34,80.91,20.0,100.0,99.9
100.0,94.1,98.17,100.0,8.91,82.78,20.0,100.0,88.54
93.62,95.0,98.82,100.0,10.0,100.0,13.77,100.0,99.88
58.49,72.45,65.74,68.15,2.0,49.39,0.36,49.0,45.84
73.28,60.52,90.77,92.02,6.27,40.28,7.86,36.0,62.21
63.53,49.56,69.68,70.16,5.14,26.7,1.74,31.0,49.46
63.51,59.82,66.6,83.09,4.8,57.94,11.86,33.0,56.44
90.52,95.0,98.53,95.93,10.0,98.08,20.0,100.0,95.0
44.85,39.53,50.0,68.95,2.22,23.14,0.04,13.0,38.91
40.0,49.96,50.0,66.32,3.18,0.0,0.0,0.0,38.64
100.0,95.0,89.3,100.0,8.06,70.94,20.0,91.0,92.21
96.42,95.0,100.0,100.0,9.81,100.0,16.59,81.0,93.8
49.05,47.4,62.0,78.49,2.21,46.0,4.78,37.0,50.17
89.61,80.98,100.0,89.65,8.17,90.26,16.99,87.0,83.11
81.94,83.94,82.73,86.65,7.22,58.68,14.47,66.0,77.69
96.16,95.0,97.15,98.1,10.0,100.0,14.0,95.0,92.95
72.16,53.95,62.18,81.5,4.53,57.13,3.36,81.0,62.33
100.0,90.03,100.0,99.35,9.28,100.0,16.14,100.0,89.83
98.54,95.0,100.0,94.6,10.0,98.65,20.0,98.0,99.82
79.4,74.95,85.77,89.83,6.74,87.62,10.83,54.0,75.18
69.18,56.03,70.77,80.31,3.08,70.59,17.05,27.0,70.12
99.69,82.01,100.0,86.94,9.36,100.0,19.57,58.0,82.02
72.27,43.51,60.4,78.23,3.33,42.71,9.12,40.0,65.04
85.46,95.0,97.79,100.0,9.08,99.93,20.0,98.0,99.9
82.72,52.61,82.47,88.12,6.84,66.99,13.16,77.0,79.89
64.43,55.22,77.56,78.01,5.13,61.62,9.37,48.0,58.38
54.09,42.11,54.9,60.0,4.46,9.3,6.95,0.0,44.56
95.66,93.89,95.28,94.75,9.6,93.93,20.0,87.0,85.65
80.68,95.0,93.87,100.0,9.22,98.89,18.89,64.0,77.93
60.78,37.26,69.24,75.76,2.0,42.39,12.45,22.0,46.58
78.79,73.89,94.75,80.65,8.98,73.93,15.47,81.0,76.93
40.0,30.0,50.0,62.82,2.0,9.01,0.0,1.0,19.26
65.5,73.47,79.85,78.34,10.0,41.52,6.33,58.0,76.08
86.55,77.45,76.58,75.57,7.32,70.15,11.47,53.0,68.66
100.0,95.0,100.0,100.0,10.0,100.0,20.0,100.0,99.9
54.82,33.67,60.19,66.58,4.14,27.47,2.94,18.0,55.27
44.82,30.0,50.0,61.3,2.0,0.0,1.73,24.0,33.05
42.79,50.26,64.06,60.0,3.41,0.0,2.23,22.0,33.77
40.0,30.0,52.01,60.0,5.25,0.0,0.0,9.0,42.15
96.32,95.0,100.0,90.45,8.91,100.0,18.96,100.0,95.33
98.49,87.37,98.93,100.0,6.77,80.11,17.0,92.0,95.06
71.68,55.73,82.16,75.9,5.28,13.83,11.32,56.0,49.12
100.0,92.08,97.71,100.0,10.0,71.87,16.8,98.0,96.44
81.36,73.43,73.57,76.49,5.79,57.09,12.94,54.0,68.8
61.55,50.19,80.23,70.92,9.02,31.38,12.07,9.0,54.96
70.23,57.25,64.55,73.67,5.85,37.6,7.13,35.0,60.81
62.44,59.37,64.86,70.31,3.94,42.86,0.04,45.0,47.86
41.74,30.0,50.0,60.58,2.0,0.0,0.0,0.0,27.16
64.9,68.45,89.49,79.49,6.31,43.5,14.7,46.0,68.46
55.9,73.62,80.88,77.39,2.88,66.4,6.92,49.0,64.56
91.16,89.38,89.4,88.87,9.08,89.51,13.99,90.0,86.68
78.21,63.2,84.46,86.85,7.34,0.69,11.09,52.0,66.28
60.77,60.98,71.99,80.15,4.02,11.93,5.7,48.0,54.39
58.5,31.67,50.34,65.8,2.0,0.0,0.0,13.0,33.36
77.24,73.3,73.77,87.62,4.95,50.06,7.32,47.0,57.97
83.39,92.78,99.85,94.87,10.0,87.28,15.19,83.0,93.61
40.22,30.94,62.5,61.07,3.16,0.0,0.0,0.0,35.8
90.2,66.86,78.89,80.85,6.62,41.37,13.31,54.0,62.85
67.35,61.53,76.84,79.9,9.2,80.93,12.42,58.0,67.94
54.42,30.95,58.09,62.79,2.0,24.1,3.6,23.0,45.54
51.8,42.37,57.2,70.3,3.58,5.3,8.87,38.0,46.92
81.32,68.56,76.49,90.26,7.64,43.43,6.46,67.0,68.23
49.12,38.29,50.0,63.42,3.14,0.0,5.63,0.0,29.77
76.67,79.93,82.4,89.69,8.42,58.8,19.09,45.0,82.7
53.88,37.75,55.58,60.0,3.82,10.41,1.53,19.0,35.09
100.0,95.0,98.03,100.0,10.0,100.0,18.15,86.0,99.22
100.0,87.64,98.67,97.6,10.0,83.53,20.0,100.0,99.9
52.41,45.73,60.2,65.56,2.0,0.0,1.3,0.0,36.54
80.17,71.96,85.64,92.93,7.27,81.91,16.08,86.0,88.4
50.52,50.91,57.66,60.0,2.0,33.87,4.46,4.0,41.7
96.83,92.84,97.36,99.68,10.0,100.0,20.0,100.0,99.9
45.74,30.0,59.26,61.42,3.72,8.09,0.0,0.0,31.59
91.65,82.25,82.87,94.64,5.97,57.03,15.91,57.0,73.45
45.64,43.28,58.94,61.18,2.31,22.93,0.0,12.0,33.97
75.45,52.88,65.85,75.91,2.73,37.67,5.98,19.0,49.01
53.18,30.0,53.9,62.46,2.11,0.0,4.06,0.0,34.83
98.3,85.31,96.78,91.7,7.77,86.04,15.59,100.0,94.49
43.69,30.0,62.67,61.72,2.0,17.99,0.17,34.0,29.49
80.5,60.2,85.11,86.49,7.95,100.0,15.7,71.0,78.5
54.86,62.59,60.57,73.04,7.47,35.94,11.75,27.0,57.59
73.74,52.72,67.72,88.42,6.73,28.54,17.63,22.0,61.71
65.26,81.29,84.11,82.11,6.17,18.91,15.44,66.0,66.32
54.3,50.91,70.35,69.21,3.19,0.0,7.21,9.0,46.66
67.9,80.88,84.74,83.98,9.46,40.06,11.81,41.0,72.54
100.0,89.93,92.43,98.15,10.0,100.0,20.0,100.0,99.9
49.12,30.0,62.3,65.85,2.75,11.17,3.71,0.0,34.41
100.0,86.52,94.34,100.0,10.0,98.21,19.87,100.0,98.1
100.0,91.52,97.91,99.68,8.56,100.0,20.0,94.0,98.79
58.3,30.0,57.76,64.34,3.1,25.33,3.61,16.0,39.76
50.52,30.0,52.13,60.0,3.1,0.0,0.0,0.0,24.66
79.19,69.76,82.19,79.47,8.56,86.52,10.21,67.0,63.09
46.88,36.39,59.08,76.39,3.11,11.69,6.44,0.0,34.38
92.42,86.88,100.0,97.32,10.0,100.0,17.16,100.0,86.27
55.91,61.8,72.62,89.44,6.34,26.46,12.64,50.0,63.41
40.54,41.81,64.48,67.03,2.7,19.11,2.91,0.0,31.4
40.5,30.0,50.0,68.44,4.75,20.35,3.37,0.0,31.03
95.4,95.0,100.0,98.42,9.4,100.0,19.36,100.0,99.9
53.28,46.86,54.79,65.32,2.35,42.34,6.59,18.0,41.12
74.73,64.15,70.98,87.05,5.19,100.0,3.87,32.0,66.72
93.62,85.37,93.43,93.84,10.0,87.66,12.81,87.0,88.73
48.85,37.94,73.23,79.0,2.84,10.13,2.75,0.0,32.35
68.38,74.39,81.81,82.65,7.03,57.05,10.71,53.0,68.72
63.08,66.93,79.87,88.49,4.71,31.65,7.04,61.0,51.43
86.5,90.33,90.57,86.44,8.35,58.09,18.77,74.0,86.11
95.62,79.13,89.42,96.37,10.0,71.54,16.71,73.0,81.75
62.11,54.78,77.65,71.58,3.94,79.7,6.37,57.0,59.4
84.47,68.19,80.64,66.77,3.32,66.64,11.38,76.0,66.47
70.27,37.31,66.74,78.68,6.63,40.88,5.06,44.0,60.56
40.0,30.0,58.92,60.0,2.0,0.0,1.13,0.0,30.5
68.96,63.81,85.68,90.41,5.76,49.13,10.48,80.0,69.49
99.62,91.45,100.0,100.0,10.0,100.0,20.0,100.0,96.01
54.44,30.0,52.36,64.22,3.81,4.83,6.94,14.0,39.98
45.6,42.48,54.31,75.07,2.0,59.11,0.0,20.0,37.59
53.03,37.67,53.39,65.04,2.37,19.78,0.0,27.0,26.61
98.26,94.56,94.05,90.19,9.84,79.6,14.17,55.0,83.24
76.54,94.91,90.11,87.54,10.0,63.9,15.16,68.0,83.21
60.85,48.01,62.77,78.09,3.65,41.56,11.59,26.0,48.27
50.34,36.8,50.0,60.0,4.23,0.0,0.0,15.0,36.61
73.59,66.34,71.37,84.61,5.38,73.62,10.17,42.0,64.83
40.0,30.0,50.0,68.15,3.5,8.83,0.1,46.0,26.79
71.34,58.23,85.4,82.29,5.02,51.33,14.47,68.0,65.74
93.02,80.84,92.93,93.16,8.81,86.99,14.62,72.0,91.67
40.0,31.88,51.53,62.33,2.56,16.2,2.63,14.0,36.42
45.51,30.0,52.51,70.46,3.37,40.6,1.05,0.0,37.54
96.55,95.0,93.86,100.0,10.0,100.0,20.0,100.0,99.9
40.0,42.69,69.99,70.27,3.18,26.19,12.39,20.0,45.12
99.83,95.0,96.01,97.66,9.28,83.55,20.0,73.0,89.88
60.5,50.56,80.89,70.81,8.01,12.4,7.68,34.0,60.71
77.79,58.99,70.6,77.23,5.82,45.17,10.31,26.0,65.1
77.62,68.45,82.84,88.14,6.89,54.06,16.04,34.0,75.93
40.0,37.9,50.0,60.0,3.59,13.32,3.94,2.0,30.72
77.23,76.82,79.16,78.02,7.37,61.78,12.71,52.0,74.61
54.94,53.38,79.94,80.09,2.68,47.17,8.49,11.0,50.1
40.0,32.51,52.48,60.0,2.7,0.0,3.78,16.0,37.5
82.78,78.75,84.22,71.34,5.05,47.44,20.0,71.0,76.02
55.4,43.85,65.08,84.87,4.12,31.87,1.12,40.0,48.15
55.27,71.31,75.02,71.82,4.01,48.14,13.27,51.0,65.75
52.43,30.0,50.95,60.0,2.0,4.03,0.51,8.0,30.49
100.0,95.0,99.62,100.0,9.37,100.0,17.16,100.0,95.23
91.77,93.97,97.69,91.33,8.87,44.27,13.03,100.0,94.34
96.01,83.66,85.8,85.54,6.74,100.0,19.78,62.0,86.0
65.4,61.44,67.52,75.81,4.79,57.43,7.38,44.0,53.17
47.01,33.88,50.0,64.78,2.0,0.0,0.0,0.0,36.34
94.56,95.0,100.0,97.19,10.0,90.55,19.89,100.0,99.9
70.99,62.22,69.28,78.16,5.2,82.48,13.18,53.0,67.07
46.13,39.75,54.22,60.0,2.93,3.86,8.85,15.0,37.72
79.89,70.68,76.38,81.53,8.5,56.65,14.21,90.0,85.89
100.0,81.4,100.0,98.07,10.0,100.0,20.0,97.0,99.9
69.33,59.34,70.41,83.48,4.22,59.21,12.03,55.0,58.79
100.0,92.85,96.25,100.0,10.0,100.0,20.0,91.0,95.48
100.0,95.0,100.0,100.0,10.0,100.0,20.0,100.0,98.88
40.0,30.0,54.19,70.55,2.39,17.2,1.57,33.0,45.12
42.03,40.93,50.0,73.19,3.81,0.0,2.5,33.0,44.01
93.19,95.0,100.0,87.7,8.71,92.26,18.05,99.0,92.48
53.17,35.27,59.89,60.0,2.0,13.3,0.0,0.0,33.66
59.83,43.62,80.96,82.57,5.31,56.97,4.93,79.0,61.01
40.0,35.51,54.01,60.0,2.0,0.0,0.0,0.0,26.01
53.27,46.64,57.67,61.71,5.56,8.1,2.61,30.0,46.77
57.94,52.32,67.98,71.31,3.67,14.72,3.96,43.0,52.17
61.61,33.58,58.25,60.0,5.94,43.19,7.85,43.0,52.93
65.17,58.0,57.38,68.39,5.92,45.29,6.64,15.0,51.81
43.66,31.79,50.0,60.0,2.58,3.47,0.0,11.0,26.04
94.21,83.05,96.24,97.84,7.42,78.6,16.98,82.0,84.5
100.0,95.0,100.0,100.0,10.0,100.0,20.0,100.0,99.47
40.57,32.69,50.0,60.0,2.0,0.0,0.0,0.0,33.25
95.84,95.0,97.07,95.69,9.24,85.26,17.86,92.0,95.23
69.38,48.4,64.27,65.96,5.08,24.65,0.74,41.0,43.72
70.11,66.37,86.9,88.75,8.06,39.84,13.02,53.0,60.44
80.26,55.64,86.56,85.65,3.38,24.55,15.98,70.0,68.95
45.92,47.87,57.45,70.28,3.71,51.3,3.39,39.0,48.24
100.0,85.17,99.15,99.56,10.0,56.52,17.61,100.0,97.88
74.85,59.22,72.78,75.06,4.87,43.83,12.13,45.0,70.82
66.43,48.03,68.88,72.62,4.0,24.24,6.82,27.0,56.32
53.69,30.0,50.0,60.0,2.0,24.56,0.0,0.0,34.84
40.0,48.86,50.63,64.16,3.8,15.68,4.29,0.0,33.79
49.19,45.03,62.01,60.0,2.0,0.0,6.75,0.0,44.95
60.19,59.32,67.14,76.66,3.78,35.73,10.31,64.0,53.93
40.0,30.0,50.0,60.17,3.2,22.95,0.0,6.0,36.82
57.05,57.36,73.43,79.28,5.39,21.92,10.47,34.0,65.57
100.0,91.24,97.79,100.0,8.29,100.0,20.0,89.0,99.9
100.0,95.0,96.12,100.0,9.9,96.61,20.0,100.0,96.29
67.93,55.42,90.66,93.09,4.04,58.15,12.49,40.0,56.26
68.7,64.2,77.42,79.64,7.01,77.5,12.17,56.0,64.64
100.0,95.0,99.65,100.0,10.0,100.0,15.78,100.0,97.21
88.87,72.46,82.47,91.99,6.85,70.86,10.55,89.0,77.58
69.03,54.78,70.3,75.54,3.98,68.76,2.4,22.0,53.28
53.1,36.85,50.0,60.0,2.0,31.6,0.0,0.0,24.11
80.48,74.7,80.77,88.88,5.87,90.51,16.46,68.0,81.21
88.64,87.52,93.44,97.52,10.0,92.96,20.0,83.0,88.57
57.36,37.22,62.07,60.13,5.4,6.15,5.93,11.0,42.42
69.62,79.94,80.7,89.44,6.47,15.78,18.6,53.0,69.56
55.3,60.01,62.66,64.55,4.24,37.87,5.62,14.0,51.08
72.23,53.91,76.38,80.89,3.72,57.2,5.86,30.0,53.32
40.0,30.0,50.0,63.59,2.0,0.0,0.44,10.0,21.71
55.31,67.04,68.34,84.54,5.91,48.33,12.12,53.0,65.42
85.45,82.01,93.7,92.28,10.0,84.71,16.6,98.0,81.9
53.3,48.74,66.86,62.71,2.44,31.79,11.31,18.0,46.25
79.64,59.68,73.43,87.59,3.76,40.03,10.21,51.0,68.52
57.71,54.26,60.62,60.0,2.0,1.46,5.04,37.0,48.16
80.53,73.54,85.11,79.45,8.1,65.0,13.83,79.0,78.05
78.62,66.0,59.12,77.35,5.16,16.73,6.62,1.0,51.65
43.89,30.0,53.47,62.81,4.05,26.97,4.82,0.0,30.09
99.0,85.26,89.54,100.0,10.0,100.0,7.49,92.0,90.14
76.6,87.84,98.01,99.95,10.0,68.91,17.14,100.0,93.09
50.45,46.86,57.01,72.37,2.0,10.47,7.42,32.0,45.36
89.57,73.08,93.32,88.49,4.21,84.2,9.25,51.0,72.69
95.77,84.13,86.01,89.96,9.88,68.15,12.31,85.0,84.69
81.36,79.65,84.83,91.16,7.17,93.1,14.01,100.0,87.98
43.33,30.0,57.2,60.21,2.2,0.0,0.0,12.0,28.92
100.0,95.0,92.42,89.79,9.82,89.7,16.89,82.0,85.2
54.7,38.95,67.55,74.28,4.42,22.92,1.21,47.0,52.13
43.9,49.21,69.75,79.85,4.03,78.44,6.52,39.0,45.73
100.0,95.0,97.81,100.0,8.63,85.44,20.0,90.0,91.61
83.63,85.16,73.78,88.8,5.6,76.11,14.09,64.0,77.73
52.75,46.71,73.76,67.1,5.48,42.04,10.22,29.0,54.31
40.0,34.51,53.0,60.0,3.11,34.96,0.0,0.0,31.41
91.68,90.69,95.37,100.0,9.64,100.0,20.0,82.0,99.9
40.0,30.0,51.47,60.17,2.0,0.0,0.0,0.0,33.34
50.3,30.0,58.46,62.96,3.21,0.0,5.69,4.0,35.69
61.03,39.36,68.22,75.32,2.67,6.77,10.95,47.0,48.65
100.0,95.0,100.0,100.0,10.0,100.0,14.32,81.0,94.79
97.05,87.36,98.59,97.8,9.44,100.0,18.64,64.0,91.25
63.19,52.65,80.67,76.59,5.2,65.77,8.12,44.0,65.63
77.72,80.0,81.22,74.12,8.3,58.65,12.39,59.0,72.49
57.87,41.54,53.47,73.32,4.75,23.87,4.83,17.0,48.88
80.73,61.61,70.33,85.98,6.84,84.81,9.03,42.0,59.3
74.3,68.75,72.5,73.55,3.54,38.04,14.04,40.0,63.87
100.0,78.8,91.19,90.44,10.0,44.09,18.73,77.0,83.52
93.98,95.0,86.67,100.0,10.0,100.0,14.66,67.0,88.27
76.16,73.81,97.2,95.61,6.98,49.02,14.31,77.0,77.92
59.75,59.62,70.02,60.0,6.08,27.88,5.03,41.0,48.18
91.51,94.25,88.55,96.0,9.89,92.51,18.89,100.0,90.53
58.87,64.8,72.74,77.02,6.09,36.62,4.44,55.0,56.56
40.0,30.0,50.0,60.97,2.35,22.92,7.47,1.0,42.37
62.33,40.95,72.87,73.53,5.35,85.28,6.8,39.0,52.96
69.36,53.79,65.2,76.95,6.9,37.66,6.31,48.0,48.68
93.38,95.0,98.54,100.0,10.0,93.64,17.47,78.0,89.19
62.45,56.08,59.84,72.57,6.73,41.84,6.61,51.0,47.87
50.95,30.0,50.0,64.48,3.02,6.26,0.0,5.0,27.27
80.62,63.13,83.73,86.84,7.73,40.49,12.04,33.0,55.12
64.15,74.25,67.75,76.81,7.43,42.1,19.05,55.0,66.19
71.18,74.01,78.29,78.26,3.67,45.83,18.4,46.0,69.38
100.0,92.83,99.46,97.24,9.14,82.16,19.0,100.0,94.18
100.0,95.0,100.0,100.0,8.78,86.94,16.36,89.0,92.13
53.66,46.52,62.05,65.75,4.33,0.0,5.66,49.0,61.0
45.17,46.83,64.11,66.49,2.98,24.05,7.11,40.0,43.61
40.0,33.8,50.0,63.2,3.11,0.0,1.37,0.0,31.94
85.15,82.94,100.0,96.52,7.91,67.08,18.97,71.0,86.36
100.0,95.0,90.34,100.0,10.0,100.0,20.0,100.0,98.78
73.76,56.1,74.88,74.52,7.24,35.71,8.19,37.0,57.16
58.54,48.57,70.7,73.82,3.05,31.18,3.45,35.0,52.72
92.61,95.0,100.0,100.0,10.0,100.0,19.53,100.0,99.9
82.87,79.22,91.14,69.9,7.15,61.11,20.0,71.0,80.51
89.21,80.03,88.15,99.07,7.93,46.25,15.69,85.0,89.54
40.0,30.0,50.0,60.0,2.84,39.22,4.21,0.0,35.72
98.79,88.68,88.55,93.31,6.6,70.62,20.0,88.0,89.76
43.67,34.84,50.0,75.87,2.0,13.5,0.0,15.0,28.98
40.0,35.65,50.0,60.0,2.0,51.93,9.36,19.0,38.67
49.12,48.8,69.13,87.75,3.96,26.12,10.38,33.0,57.16
59.27,42.34,65.46,73.89,3.14,32.84,8.91,26.0,46.68
62.78,60.71,72.36,78.69,6.35,86.56,5.59,46.0,61.29
41.23,30.0,50.0,63.86,2.32,0.0,2.61,0.0,25.01
89.4,95.0,93.2,92.21,8.2,100.0,15.74,91.0,92.17
97.7,95.0,96.03,90.11,9.54,100.0,20.0,86.0,96.9
40.0,30.19,50.0,60.0,2.0,0.0,1.21,10.0,42.06
95.69,95.0,92.0,100.0,10.0,95.0,17.95,100.0,96.95
43.29,35.04,56.77,60.0,3.11,6.29,6.85,0.0,37.02
82.09,94.77,100.0,85.5,10.0,100.0,15.84,100.0,91.77
87.8,67.48,67.74,78.29,6.9,46.6,2.14,46.0,61.82
60.96,73.12,68.87,83.97,6.05,65.25,9.38,70.0,65.29
66.31,53.65,67.24,76.9,2.0,31.09,12.85,46.0,62.99
87.24,85.46,100.0,100.0,9.2,100.0,20.0,100.0,92.06
40.0,30.0,57.34,66.93,2.51,0.0,4.74,0.0,38.71
87.12,78.08,88.16,94.37,8.28,48.95,19.31,78.0,83.33
100.0,95.0,91.1,98.9,10.0,100.0,18.55,100.0,92.62
98.42,95.0,83.72,89.63,8.58,89.2,20.0,100.0,90.46
100.0,95.0,100.0,100.0,10.0,100.0,20.0,92.0,94.5
54.64,47.1,69.07,72.13,2.57,11.63,7.84,28.0,44.59
89.01,87.77,100.0,92.07,10.0,100.0,20.0,82.0,86.52
77.93,65.83,65.52,85.9,4.14,54.58,4.88,42.0,55.63
100.0,95.0,100.0,100.0,10.0,100.0,20.0,92.0,85.55
60.82,76.2,68.65,83.78,4.89,70.24,4.69,35.0,59.38
59.8,60.03,60.88,70.67,2.07,25.96,9.49,40.0,48.89
100.0,95.0,94.1,100.0,7.86,100.0,20.0,100.0,95.11
54.24,54.61,61.93,61.64,3.55,14.63,3.3,14.0,38.76
45.56,30.0,50.0,70.05,4.24,0.67,4.05,0.0,41.02
62.03,41.64,78.24,60.0,5.21,8.01,4.06,40.0,40.63
85.34,80.44,86.17,82.88,8.87,54.89,14.37,70.0,84.21
97.98,95.0,100.0,100.0,9.91,90.68,20.0,100.0,90.4
83.79,54.41,73.54,78.82,4.78,51.78,10.94,54.0,60.62
100.0,93.81,100.0,98.03,8.66,100.0,20.0,100.0,99.37
40.52,30.0,52.03,60.0,2.0,0.0,3.72,0.0,40.24
46.3,57.44,70.05,67.32,3.48,41.79,3.35,9.0,48.42
64.69,49.77,64.96,76.71,4.02,30.62,4.44,16.0,35.03
71.93,61.71,78.28,77.65,4.22,34.96,8.13,66.0,65.04
52.44,59.5,78.9,86.82,6.31,66.37,10.53,74.0,62.45
90.47,95.0,88.27,92.92,7.41,70.2,18.53,66.0,97.16
54.99,36.22,58.51,69.49,6.03,66.49,12.99,37.0,54.75
72.16,70.28,76.7,87.15,8.12,64.9,11.1,76.0,78.24
62.25,51.22,72.05,68.19,6.7,20.62,9.72,28.0,50.12
43.93,31.44,59.38,60.0,3.37,5.95,0.0,8.0,28.77
