student_id,score_percentage,hard_question_accuracy,hint_usage_percentage,avg_confidence,answer_changes_rate,tab_switches_rate,avg_time_per_question,review_percentage,avg_first_action_latency,clicks_per_question,performance_trend,mastery_level,mastery_level_name
STU1493,100.0,79.72,60.26,3.03,0.0,0.24,3.12,0.0,0.5,1.89,-0.29,2,proficient
STU1494,80.73,73.12,64.38,3.03,0.0,0.0,1.0,5.98,0.5,1.62,0.12,2,proficient
STU1495,8.7,2.68,38.64,2.33,0.02,0.19,1.0,29.37,0.5,2.16,-0.13,0,at_risk
STU1496,2.8,2.25,14.45,2.98,0.25,0.29,89.37,23.2,60.0,1.79,-0.07,0,at_risk
STU1497,83.92,52.22,40.67,3.96,0.11,0.62,56.69,27.83,31.38,2.1,-0.01,2,proficient
STU1498,8.44,0.0,28.03,3.73,0.19,0.19,46.51,0.47,35.5,2.36,-0.02,0,at_risk
STU1499,86.89,92.56,0.0,3.49,0.11,0.6,10.77,0.0,6.61,1.0,0.13,3,advanced
STU1500,100.0,100.0,60.77,2.9,0.02,0.66,33.26,12.28,15.99,2.45,0.2,3,advanced
STU1501,27.03,32.5,0.39,2.69,0.14,0.58,47.49,11.4,43.63,1.44,-0.47,1,developing
STU1502,17.02,6.98,24.17,3.02,0.19,0.0,35.66,11.84,41.11,1.59,0.44,0,at_risk
STU1503,64.25,51.92,6.06,2.62,0.0,0.0,60.92,0.0,60.0,1.03,-0.14,2,proficient
STU1504,100.0,88.05,41.65,3.17,0.25,0.0,1.0,1.86,0.5,1.86,-0.27,3,advanced
STU1505,18.37,35.25,0.0,2.65,0.28,0.57,75.8,0.0,58.08,1.5,-0.13,1,developing
STU1506,64.63,78.31,0.0,3.66,0.0,0.62,9.35,0.0,9.24,1.0,-0.25,2,proficient
STU1507,30.94,34.14,40.43,3.76,0.18,0.36,66.19,5.16,39.4,2.12,-0.4,1,developing
STU1508,100.0,100.0,100.0,3.36,0.21,0.61,96.54,0.0,42.7,2.78,-0.31,2,proficient
STU1509,97.6,100.0,0.0,3.95,0.26,0.08,17.98,0.0,22.44,1.0,-0.19,3,advanced
STU1510,33.51,31.88,17.16,2.86,0.04,0.85,10.82,0.0,7.22,1.25,-0.5,0,at_risk
STU1511,100.0,100.0,33.25,3.5,0.38,0.05,67.11,48.7,48.75,2.34,-0.17,3,advanced
STU1512,59.95,71.39,16.26,3.56,0.0,0.0,1.0,20.32,0.5,1.43,-0.04,2,proficient
STU1513,86.68,68.15,58.1,2.89,0.4,0.17,10.8,25.86,0.5,2.83,0.12,2,proficient
STU1514,21.53,37.48,43.06,3.57,0.03,0.27,11.08,29.57,4.74,2.19,-0.47,0,at_risk
STU1515,100.0,100.0,20.75,3.57,0.0,0.85,1.0,0.0,0.5,1.6,-0.04,3,advanced
STU1516,72.63,63.12,32.34,3.27,0.07,0.0,1.0,5.95,0.5,1.52,-0.11,2,proficient
STU1517,28.25,11.78,16.67,3.07,0.15,0.0,1.0,0.0,0.5,1.0,-0.26,0,at_risk
STU1518,69.14,65.62,46.35,3.0,0.13,0.35,25.73,12.93,17.0,2.05,-0.07,2,proficient
STU1519,85.47,91.1,78.58,2.45,0.21,0.72,18.43,16.93,0.5,2.56,0.06,2,proficient
STU1520,79.64,54.05,34.09,3.39,0.0,0.0,32.48,16.24,27.0,1.38,0.1,2,proficient
STU1521,29.07,0.0,18.82,3.56,0.22,0.0,1.0,6.53,0.5,1.24,-0.14,0,at_risk
STU1522,47.44,17.7,8.12,3.35,0.1,0.0,1.0,34.07,0.5,1.77,-0.14,2,proficient
STU1523,54.9,52.93,0.0,3.23,0.26,0.96,29.2,12.74,38.86,1.8,-0.3,2,proficient
STU1524,35.49,41.28,0.0,3.6,0.15,0.38,2.38,0.0,12.6,1.0,-0.28,0,at_risk
STU1525,51.45,45.43,0.0,2.96,0.0,0.47,1.0,0.0,0.5,1.0,0.13,1,developing
STU1526,54.31,53.01,43.25,3.16,0.08,0.62,37.2,35.67,22.4,2.19,-0.22,2,proficient
STU1527,32.28,42.1,8.96,2.76,0.11,0.14,36.59,41.96,35.33,1.81,-0.51,1,developing
STU1528,39.02,41.02,0.0,4.08,0.12,0.2,1.0,13.39,0.5,1.98,0.27,0,at_risk
STU1529,82.98,52.47,45.93,3.77,0.23,0.0,4.56,1.58,0.5,2.45,-0.34,2,proficient
STU1530,73.25,44.3,9.74,2.42,0.0,0.72,71.28,0.0,60.0,1.23,-0.1,2,proficient
STU1531,100.0,100.0,58.88,3.02,0.19,0.73,85.16,0.0,60.0,2.05,-0.58,2,proficient
STU1532,83.4,51.16,43.54,3.41,0.17,0.19,53.26,19.16,41.85,2.6,0.12,2,proficient
STU1533,55.72,32.77,45.32,3.43,0.09,0.34,14.72,22.09,5.6,2.37,0.04,2,proficient
STU1534,23.02,4.76,42.14,4.06,0.09,0.15,1.0,0.0,0.5,1.11,0.26,0,at_risk
STU1535,0.0,0.0,0.0,2.58,0.26,0.0,1.0,2.6,0.5,1.0,-0.11,0,at_risk
STU1536,100.0,71.25,46.35,3.24,0.26,0.58,86.56,20.16,57.36,2.8,0.26,2,proficient
STU1537,80.94,91.26,42.81,3.88,0.19,0.41,28.19,8.07,7.54,2.68,0.09,3,advanced
STU1538,56.63,53.59,100.0,2.54,0.0,0.0,23.06,12.42,0.5,2.55,0.08,2,proficient
STU1539,38.96,34.79,57.44,3.34,0.25,0.6,30.99,16.05,3.77,2.45,-0.16,2,proficient
STU1540,75.5,71.73,52.83,2.71,0.3,0.28,1.0,4.24,0.5,2.03,-0.13,2,proficient
STU1541,48.14,36.88,5.9,3.24,0.26,0.34,1.0,3.84,0.5,1.56,0.24,1,developing
STU1542,49.42,39.08,80.19,3.43,0.22,0.94,45.61,0.0,24.45,1.97,0.05,2,proficient
STU1543,3.07,0.0,9.69,2.65,0.01,0.22,1.0,17.77,0.5,1.32,-0.05,0,at_risk
STU1544,24.31,0.0,41.75,3.5,0.11,0.0,13.67,13.48,5.55,1.05,-0.35,0,at_risk
STU1545,28.79,22.23,28.93,3.32,0.14,0.0,71.49,35.11,51.66,2.09,-0.2,1,developing
STU1546,57.94,65.12,88.38,3.39,0.17,0.21,29.75,39.01,0.5,2.9,-0.38,2,proficient
STU1547,69.02,63.76,12.87,3.69,0.05,0.24,27.88,0.0,24.03,1.61,-0.34,2,proficient
STU1548,68.3,61.88,36.16,3.58,0.12,0.49,61.36,1.14,48.24,1.75,-0.11,2,proficient
STU1549,44.29,42.57,28.07,3.29,0.09,0.0,18.45,6.68,14.62,1.31,-0.38,1,developing
STU1550,72.33,59.04,38.99,3.1,0.09,0.12,1.0,13.39,0.5,1.97,0.09,2,proficient
STU1551,36.45,9.01,100.0,2.74,0.2,0.77,63.85,19.76,29.29,2.86,0.23,1,developing
STU1552,70.6,53.61,4.25,2.71,0.22,0.35,58.02,0.0,41.62,1.61,-0.06,2,proficient
STU1553,80.7,65.64,29.28,3.58,0.23,0.68,26.4,22.42,18.39,2.15,-0.17,2,proficient
STU1554,93.6,74.35,57.99,3.25,0.0,0.69,1.0,0.0,0.5,1.39,-0.13,2,proficient
STU1555,58.21,10.26,59.12,3.24,0.11,0.05,53.23,13.49,21.59,2.84,0.42,1,developing
STU1556,15.77,1.64,15.63,3.48,0.0,0.0,1.0,0.0,0.5,1.0,-0.22,0,at_risk
STU1557,31.58,32.21,35.74,3.29,0.07,0.0,7.09,16.82,0.5,2.02,0.04,1,developing
STU1558,55.67,44.36,0.0,3.1,0.34,0.31,22.12,9.25,30.8,1.1,-0.22,1,developing
STU1559,66.41,83.14,55.47,4.16,0.04,1.0,1.0,13.42,0.5,2.28,-0.04,2,proficient
STU1560,80.79,60.75,85.66,2.59,0.39,0.79,50.53,15.84,14.81,3.1,0.05,2,proficient
STU1561,91.01,100.0,36.22,2.94,0.0,0.45,5.91,0.0,10.99,1.36,-0.33,3,advanced
STU1562,78.01,50.79,6.45,2.96,0.34,0.26,1.0,29.81,0.5,1.44,-0.13,2,proficient
STU1563,69.26,66.4,83.28,2.77,0.1,0.06,1.0,23.28,0.5,2.75,0.15,2,proficient
STU1564,33.52,9.15,29.47,3.57,0.37,0.42,15.27,25.93,1.19,2.02,-0.04,0,at_risk
STU1565,14.29,3.56,68.88,3.28,0.0,0.0,1.0,7.59,0.5,2.15,0.6,0,at_risk
STU1566,89.15,83.12,55.58,3.18,0.0,0.83,93.81,1.24,60.0,2.32,0.15,2,proficient
STU1567,10.49,5.43,14.55,3.48,0.26,0.53,1.0,1.16,0.5,1.44,-0.48,0,at_risk
STU1568,69.6,52.12,86.28,3.26,0.15,0.14,101.48,23.13,60.0,2.57,-0.01,2,proficient
STU1569,24.87,31.82,0.0,3.08,0.16,0.27,1.0,16.82,0.5,1.01,-0.05,0,at_risk
STU1570,67.54,48.1,69.1,3.19,0.23,0.85,87.13,40.58,57.67,3.29,0.08,2,proficient
STU1571,18.01,13.83,28.22,3.26,0.08,0.0,33.95,0.0,40.04,1.04,-0.07,0,at_risk
STU1572,70.37,70.38,0.0,3.65,0.15,0.13,1.0,0.0,0.5,1.6,0.3,2,proficient
STU1573,67.21,54.71,27.08,3.54,0.39,0.17,1.0,41.61,0.5,2.32,-0.06,1,developing
STU1574,7.61,15.92,40.77,2.69,0.27,0.63,8.83,11.65,9.71,2.3,-0.05,0,at_risk
STU1575,94.21,89.67,22.01,3.37,0.26,0.0,29.94,30.63,15.95,2.53,0.36,3,advanced
STU1576,51.89,34.15,22.42,4.3,0.44,0.34,1.0,20.7,0.5,1.93,-0.0,1,developing
STU1577,93.0,56.15,67.4,3.85,0.06,0.91,13.47,17.88,0.5,2.51,-0.08,2,proficient
STU1578,74.52,78.48,28.87,2.66,0.12,0.55,40.1,40.72,12.34,1.71,-0.33,3,advanced
STU1579,74.87,49.54,8.72,3.69,0.19,0.42,68.59,2.75,57.07,1.74,-0.37,2,proficient
STU1580,0.0,0.0,44.47,2.97,0.23,0.0,5.69,28.46,0.5,2.29,-0.0,0,at_risk
STU1581,100.0,100.0,95.19,3.27,0.0,0.28,87.3,19.6,60.0,2.94,-0.1,2,proficient
STU1582,87.3,84.17,15.95,3.23,0.0,0.39,15.37,0.0,13.95,1.2,-0.14,3,advanced
STU1583,94.34,81.15,29.79,3.61,0.1,0.45,1.0,0.23,0.5,1.47,-0.33,3,advanced
STU1584,22.95,5.65,10.54,3.35,0.13,0.0,9.42,13.21,7.89,1.24,-0.03,0,at_risk
STU1585,76.47,43.16,32.15,3.9,0.36,0.64,55.73,49.04,48.73,2.65,-0.23,2,proficient
STU1586,45.82,84.47,0.0,3.01,0.0,0.33,1.0,0.0,0.5,1.0,0.04,2,proficient
STU1587,42.46,31.43,22.6,3.2,0.09,0.41,78.13,0.0,60.0,1.72,-0.43,1,developing
STU1588,0.0,0.0,30.73,2.6,0.0,0.0,1.0,18.08,0.5,1.42,-0.31,0,at_risk
STU1589,10.72,15.3,2.3,3.1,0.0,0.0,37.97,46.66,22.33,1.37,-0.07,0,at_risk
STU1590,35.58,39.72,0.0,3.2,0.0,0.57,1.0,0.0,0.5,1.0,-0.2,0,at_risk
STU1591,0.0,0.0,32.72,2.5,0.0,0.0,1.0,24.24,0.5,1.74,0.23,0,at_risk
STU1592,63.3,77.92,52.53,2.93,0.28,0.55,18.79,19.14,6.18,2.64,0.38,2,proficient
STU1593,86.01,84.91,4.46,3.26,0.1,0.69,75.26,8.07,60.0,1.69,-0.33,3,advanced
STU1594,100.0,63.34,88.77,3.26,0.29,0.55,70.27,28.87,43.03,3.05,0.34,2,proficient
STU1595,21.71,12.77,46.83,3.42,0.19,0.0,43.75,4.1,43.22,1.79,-0.44,0,at_risk
STU1596,18.44,10.27,25.79,3.86,0.0,0.0,1.0,0.0,0.5,1.0,0.02,0,at_risk
STU1597,65.46,56.04,46.83,2.68,0.33,1.07,50.05,63.98,19.37,3.39,0.32,1,developing
STU1598,40.23,10.05,0.0,4.06,0.05,0.0,1.0,18.82,0.5,1.0,-0.0,0,at_risk
STU1599,22.31,10.71,63.95,3.15,0.13,0.1,1.0,50.61,0.5,2.89,0.05,0,at_risk
STU1600,83.71,91.53,30.88,3.4,0.15,0.0,1.0,0.0,0.5,1.12,0.12,3,advanced
STU1601,53.89,41.59,0.0,3.2,0.0,0.0,33.52,0.0,26.59,1.0,-0.41,1,developing
STU1602,29.76,31.91,80.26,2.99,0.0,0.14,56.49,23.17,52.42,2.13,-0.04,1,developing
STU1603,99.7,100.0,0.0,3.43,0.31,1.73,88.33,4.89,60.0,2.34,0.03,3,advanced
STU1604,28.71,16.7,33.7,3.28,0.0,0.0,1.0,20.43,0.5,1.79,0.32,0,at_risk
STU1605,60.34,49.57,36.62,3.2,0.29,0.43,9.05,33.29,1.47,2.02,0.29,2,proficient
STU1606,64.63,59.94,59.76,2.91,0.24,0.2,1.0,0.0,0.5,1.81,0.36,2,proficient
STU1607,89.05,100.0,35.77,3.4,0.0,0.8,61.44,10.94,56.54,1.6,-0.19,3,advanced
STU1608,63.5,40.08,28.96,3.41,0.06,0.66,1.0,26.04,0.5,1.83,-0.27,2,proficient
STU1609,0.0,0.0,49.44,2.84,0.27,0.0,29.75,8.79,11.25,1.95,-0.18,0,at_risk
STU1610,8.13,0.0,23.43,3.52,0.26,0.44,32.58,26.06,11.31,2.19,0.08,0,at_risk
STU1611,97.0,98.35,71.94,2.82,0.04,0.64,106.96,6.19,60.0,2.57,-0.3,2,proficient
STU1612,100.0,78.7,0.0,3.44,0.36,0.74,87.73,13.04,60.0,1.17,-0.69,3,advanced
STU1613,59.64,70.8,36.07,3.43,0.35,0.56,20.94,1.02,19.98,2.23,-0.3,2,proficient
STU1614,19.14,29.56,0.0,3.87,0.0,0.46,23.45,0.0,25.25,1.07,-0.01,0,at_risk
STU1615,27.08,0.0,34.56,3.04,0.0,0.0,1.0,2.86,0.5,1.6,0.21,0,at_risk
STU1616,32.46,29.23,25.4,2.5,0.12,0.8,35.11,0.0,24.83,1.05,0.02,1,developing
STU1617,69.37,57.67,23.47,3.14,0.09,0.0,1.0,22.75,0.5,1.83,0.04,1,developing
STU1618,63.37,36.27,0.0,3.02,0.14,0.0,23.57,42.33,9.43,1.33,0.35,2,proficient
STU1619,52.51,32.66,65.24,3.12,0.05,0.2,1.0,0.0,0.5,1.61,-0.02,2,proficient
STU1620,64.32,68.39,61.31,2.97,0.17,0.54,50.89,4.56,21.49,2.51,-0.43,2,proficient
STU1621,45.89,0.0,0.0,2.81,0.25,0.28,13.9,26.21,16.57,1.47,-0.4,0,at_risk
STU1622,47.67,37.19,0.0,3.35,0.13,0.34,37.85,20.84,32.97,1.47,-0.23,1,developing
STU1623,36.51,48.17,0.0,3.57,0.0,0.0,23.96,0.0,31.05,1.0,-0.32,1,developing
STU1624,30.01,45.74,71.07,2.12,0.13,0.52,55.91,4.29,30.94,2.12,-0.23,1,developing
STU1625,17.99,7.39,0.0,3.01,0.0,0.0,1.0,2.82,3.26,1.0,-0.76,0,at_risk
STU1626,29.12,15.57,38.47,2.33,0.0,0.01,34.38,11.74,28.08,1.56,-0.06,0,at_risk
STU1627,55.48,56.69,0.0,3.94,0.0,0.0,7.0,0.0,0.5,1.0,0.01,2,proficient
STU1628,83.28,63.43,29.0,3.02,0.03,0.0,7.82,8.2,1.35,1.66,0.03,2,proficient
STU1629,74.69,79.1,0.0,2.96,0.02,0.35,16.91,13.69,32.46,1.0,-0.19,3,advanced
STU1630,78.99,41.18,41.55,3.67,0.03,0.0,24.72,2.82,8.45,2.24,-0.01,2,proficient
STU1631,19.66,9.37,48.78,2.99,0.17,0.0,74.49,26.76,60.0,2.19,0.13,1,developing
STU1632,27.97,11.53,64.56,3.66,0.0,0.06,1.0,0.0,0.5,2.14,0.14,0,at_risk
STU1633,44.36,43.32,15.13,3.32,0.31,0.0,50.26,0.0,56.42,1.0,-0.42,1,developing
STU1634,74.42,70.93,3.36,2.75,0.03,0.0,1.0,0.0,0.5,1.18,0.26,2,proficient
STU1635,49.43,42.45,86.44,2.53,0.27,0.65,74.13,46.27,42.42,3.18,0.24,2,proficient
STU1636,87.38,95.22,33.86,2.98,0.11,0.83,95.84,0.96,60.0,1.48,0.05,3,advanced
STU1637,30.63,33.81,0.0,3.57,0.14,0.0,38.35,0.0,46.36,1.0,-0.6,1,developing
STU1638,24.73,9.24,64.31,3.36,0.37,0.73,1.0,21.42,0.5,2.69,-0.43,0,at_risk
STU1639,53.39,24.63,32.47,4.06,0.07,0.17,54.33,15.34,43.96,1.69,-0.1,1,developing
STU1640,25.39,29.53,0.0,3.55,0.0,0.37,1.0,0.0,10.61,1.0,-0.32,0,at_risk
STU1641,75.17,30.94,3.03,3.85,0.09,0.0,1.0,0.0,1.11,1.0,0.03,2,proficient
STU1642,51.77,63.69,36.61,3.33,0.28,0.22,1.0,32.58,0.5,2.48,-0.18,1,developing
STU1643,35.56,39.66,51.18,3.38,0.23,0.43,20.2,13.28,10.79,2.18,0.01,1,developing
STU1644,30.01,10.98,19.65,2.73,0.2,0.0,25.84,13.38,8.66,1.44,-0.01,0,at_risk
STU1645,66.53,54.33,52.22,3.13,0.1,0.36,76.52,0.0,54.47,1.77,-0.15,2,proficient
STU1646,96.07,95.68,3.35,3.12,0.13,0.17,20.15,24.49,9.71,1.94,0.23,3,advanced
STU1647,32.1,9.52,19.69,2.62,0.09,0.0,43.61,34.97,41.36,1.84,-0.56,0,at_risk
STU1648,66.96,84.39,0.0,3.66,0.05,0.08,62.89,26.68,60.0,1.0,-0.53,3,advanced
STU1649,58.11,62.52,16.01,3.07,0.52,0.86,84.9,0.0,60.0,2.1,-0.35,2,proficient
STU1650,100.0,100.0,18.96,4.14,0.13,1.55,49.85,17.88,40.12,2.56,0.03,3,advanced
STU1651,49.65,48.57,3.0,3.25,0.0,0.0,23.91,19.18,31.87,1.0,0.26,1,developing
STU1652,36.97,0.0,0.0,2.69,0.18,0.0,52.3,38.14,48.75,1.26,0.01,0,at_risk
STU1653,28.33,40.27,11.08,2.91,0.4,0.47,59.96,44.74,41.4,2.77,-0.22,1,developing
STU1654,37.7,24.59,8.76,3.48,0.14,0.0,44.11,4.69,37.91,1.33,0.01,1,developing
STU1655,65.37,50.74,57.45,3.06,0.0,0.0,74.92,6.34,60.0,2.08,-0.12,2,proficient
STU1656,13.12,5.38,29.47,2.87,0.31,0.0,53.58,31.02,49.44,1.0,0.13,0,at_risk
STU1657,23.43,6.76,19.67,3.22,0.2,0.36,50.16,20.92,42.34,1.5,-0.32,0,at_risk
STU1658,80.35,84.1,52.99,3.01,0.23,0.04,87.53,7.45,60.0,1.66,0.3,2,proficient
STU1659,43.12,28.33,33.94,2.81,0.07,0.0,1.0,14.82,0.5,1.49,-0.39,1,developing
STU1660,38.9,50.14,0.0,2.83,0.09,0.08,122.16,5.73,60.0,1.36,0.01,2,proficient
STU1661,60.74,49.23,89.94,3.04,0.04,0.0,1.0,21.62,0.5,2.78,0.06,2,proficient
STU1662,100.0,82.71,23.07,3.4,0.08,0.24,59.35,0.0,53.37,1.0,-0.11,3,advanced
STU1663,36.05,42.75,73.07,2.86,0.31,0.15,1.0,48.99,0.5,3.15,0.18,1,developing
STU1664,61.95,51.85,0.0,3.14,0.17,0.23,74.79,15.22,60.0,1.0,-0.22,2,proficient
STU1665,38.3,34.54,4.07,2.87,0.23,0.25,1.0,10.38,3.18,1.52,0.01,0,at_risk
STU1666,31.55,38.43,88.42,2.62,0.0,0.14,60.4,7.97,28.54,2.28,0.09,1,developing
STU1667,41.77,42.16,58.5,3.16,0.1,0.49,1.0,0.0,0.5,1.88,-0.24,1,developing
STU1668,100.0,100.0,23.06,3.43,0.06,1.07,111.11,0.0,60.0,1.0,0.19,3,advanced
STU1669,66.87,45.15,27.73,3.09,0.17,0.63,1.0,42.85,0.5,2.04,-0.06,2,proficient
STU1670,100.0,100.0,25.94,3.72,0.58,0.82,18.35,21.02,0.93,2.56,0.07,3,advanced
STU1671,16.67,0.0,45.72,2.22,0.2,0.0,1.0,0.78,0.5,1.95,0.05,0,at_risk
STU1672,46.52,46.47,0.55,3.23,0.0,0.16,19.6,0.0,22.13,1.0,0.11,1,developing
STU1673,6.27,0.0,0.0,3.38,0.21,0.16,1.0,28.23,0.5,1.17,-0.45,0,at_risk
STU1674,52.84,54.22,0.0,3.87,0.11,0.0,20.52,17.16,39.19,1.0,-0.52,1,developing
STU1675,41.56,18.4,79.6,3.3,0.57,0.08,1.0,25.61,0.5,3.04,0.12,0,at_risk
STU1676,56.69,48.29,10.8,3.14,0.06,0.2,72.88,38.4,56.76,1.71,-0.33,2,proficient
STU1677,59.37,42.07,39.16,3.64,0.0,0.23,5.78,4.4,0.5,1.75,0.2,2,proficient
STU1678,70.66,73.78,8.5,3.0,0.19,0.11,101.85,2.99,60.0,1.99,-0.26,3,advanced
STU1679,55.86,63.06,53.76,2.98,0.01,0.17,92.81,3.54,60.0,1.74,0.05,2,proficient
STU1680,58.43,33.98,5.47,2.37,0.0,0.37,107.79,16.62,60.0,1.1,-0.01,1,developing
STU1681,62.31,81.01,22.15,3.78,0.25,0.72,1.0,24.19,0.5,2.16,-0.42,2,proficient
STU1682,53.66,45.18,0.0,2.59,0.12,0.54,51.74,28.17,45.65,1.47,-0.4,1,developing
STU1683,7.61,27.34,46.25,2.33,0.07,0.03,3.13,2.83,0.5,1.96,-0.02,0,at_risk
STU1684,50.26,38.86,56.21,3.3,0.12,0.17,38.45,3.79,27.39,1.69,-0.17,2,proficient
STU1685,71.93,45.43,0.0,3.33,0.0,0.0,69.29,0.0,60.0,1.0,-0.22,2,proficient
STU1686,65.66,38.61,65.55,3.37,0.0,0.08,48.38,0.0,21.02,1.84,0.55,2,proficient
STU1687,42.37,57.55,0.0,3.25,0.2,0.29,8.11,20.86,17.24,1.63,-0.29,1,developing
STU1688,48.21,77.97,23.59,2.88,0.0,0.0,39.29,8.2,31.97,1.24,-0.46,2,proficient
STU1689,57.76,56.15,12.95,3.92,0.0,0.33,55.7,2.74,46.93,1.0,0.15,2,proficient
STU1690,48.8,48.08,45.93,2.84,0.05,0.69,1.0,46.37,0.5,2.25,-0.06,1,developing
STU1691,100.0,80.56,45.18,3.62,0.14,0.59,28.71,0.0,10.64,1.61,0.0,3,advanced
STU1692,42.31,26.14,37.72,2.32,0.02,0.92,1.0,32.44,0.5,2.0,-0.42,1,developing
STU1693,57.96,71.29,13.99,3.16,0.24,0.52,1.0,8.98,0.5,1.72,-0.77,2,proficient
STU1694,65.33,53.22,0.0,2.57,0.2,0.02,7.8,2.46,7.36,1.0,-0.19,2,proficient
STU1695,18.28,1.59,36.4,3.01,0.08,0.67,49.22,31.31,31.22,2.23,-0.19,0,at_risk
STU1696,76.86,66.06,40.88,3.3,0.1,1.41,17.78,0.0,2.92,1.89,-0.16,2,proficient
STU1697,21.65,20.35,35.54,2.87,0.19,0.0,1.0,6.41,0.5,1.17,-0.17,0,at_risk
STU1698,74.38,85.0,13.4,3.58,0.2,0.91,20.34,0.0,11.79,1.11,-0.33,3,advanced
STU1699,44.91,30.73,32.64,3.42,0.05,0.26,21.84,25.28,8.24,1.93,-0.15,1,developing
STU1700,49.02,28.0,5.27,3.51,0.0,0.0,65.89,0.0,60.0,1.0,-0.41,1,developing
STU1701,6.59,17.99,0.0,3.35,0.0,0.45,99.66,0.0,60.0,1.0,-0.14,0,at_risk
STU1702,76.84,58.91,93.61,3.2,0.0,0.13,1.0,32.86,0.5,2.98,-0.0,2,proficient
STU1703,35.6,0.0,49.18,3.61,0.0,0.0,43.47,0.0,45.84,1.0,-0.3,1,developing
STU1704,61.19,36.19,13.75,3.37,0.0,0.62,38.31,0.0,27.47,1.0,0.05,2,proficient
STU1705,94.9,75.22,48.7,3.48,0.23,0.86,17.84,9.73,0.5,2.4,0.19,3,advanced
STU1706,4.84,13.12,0.0,2.9,0.25,0.19,23.59,0.0,19.22,1.22,-0.31,0,at_risk
STU1707,39.17,45.06,0.0,3.27,0.09,0.19,1.0,0.0,0.5,1.12,-0.3,0,at_risk
STU1708,82.52,69.94,5.29,3.22,0.02,0.69,32.39,0.0,36.19,1.32,0.27,2,proficient
STU1709,91.12,68.31,68.7,3.9,0.39,0.84,79.71,17.19,43.42,2.93,-0.34,2,proficient
STU1710,93.6,80.06,75.95,2.72,0.26,0.29,1.0,41.0,0.5,3.1,0.07,2,proficient
STU1711,66.85,60.78,8.35,3.07,0.38,1.4,113.07,30.8,60.0,2.15,-0.35,2,proficient
STU1712,37.44,61.59,71.05,3.33,0.0,0.54,4.37,0.0,0.5,1.48,-0.31,2,proficient
STU1713,46.41,29.78,28.38,3.09,0.0,0.56,1.0,0.0,0.5,1.0,0.24,1,developing
STU1714,61.81,61.48,37.0,3.28,0.15,0.0,14.61,26.67,32.88,1.47,-0.02,2,proficient
STU1715,36.91,59.47,0.0,3.43,0.0,0.05,13.19,13.61,10.22,1.0,-0.2,1,developing
STU1716,61.91,67.61,0.0,3.6,0.01,0.69,44.21,0.0,36.68,1.33,0.14,2,proficient
STU1717,38.04,11.7,49.88,2.44,0.0,0.0,13.15,0.0,0.5,1.0,0.09,0,at_risk
STU1718,16.17,2.1,79.0,2.89,0.15,0.0,101.86,10.77,60.0,2.68,-0.02,1,developing
STU1719,55.25,41.91,22.52,3.33,0.19,0.0,1.0,0.0,0.5,1.09,-0.01,1,developing
STU1720,81.63,85.89,0.0,3.28,0.0,0.4,27.47,2.15,33.72,1.0,-0.52,3,advanced
STU1721,54.0,46.38,0.0,2.57,0.05,0.0,1.0,0.0,0.5,1.0,-0.33,1,developing
STU1722,54.24,34.16,33.8,2.99,0.12,0.48,71.67,36.06,60.0,2.23,-0.18,1,developing
STU1723,42.34,19.9,29.92,3.41,0.0,0.02,1.0,8.56,0.5,1.32,-0.22,1,developing
STU1724,68.74,58.18,20.26,3.35,0.03,0.67,1.0,0.29,0.5,1.49,-0.48,2,proficient
STU1725,75.93,78.62,54.05,3.22,0.0,0.04,102.1,31.03,60.0,2.05,0.23,2,proficient
STU1726,33.26,27.87,63.42,2.65,0.21,0.34,24.3,0.0,0.5,2.31,-0.36,0,at_risk
STU1727,57.7,57.0,56.83,2.53,0.27,0.96,62.34,0.59,36.11,2.38,-0.01,2,proficient
STU1728,54.48,49.8,25.83,3.28,0.02,0.08,1.7,37.9,2.54,2.06,0.25,1,developing
STU1729,77.48,71.16,0.0,3.21,0.03,0.0,1.0,3.99,0.5,1.0,-0.33,2,proficient
STU1730,88.22,65.57,44.31,3.2,0.18,0.05,49.38,12.09,35.46,2.05,0.08,2,proficient
STU1731,100.0,100.0,15.71,2.46,0.13,0.85,121.06,8.21,60.0,2.1,0.13,3,advanced
STU1732,12.76,0.0,20.36,3.04,0.05,0.05,54.49,43.55,48.8,1.6,-0.18,0,at_risk
STU1733,51.6,50.52,38.33,4.01,0.07,0.36,114.59,1.96,60.0,1.51,-0.12,2,proficient
STU1734,30.72,37.92,25.22,2.66,0.19,0.25,65.74,0.0,58.43,1.71,-0.24,1,developing
STU1735,16.54,7.07,57.24,3.43,0.05,0.0,1.0,0.47,0.5,1.68,-0.19,0,at_risk
STU1736,86.53,79.54,48.24,2.53,0.0,0.0,33.08,0.22,7.14,1.78,0.03,2,proficient
STU1737,94.12,71.31,55.23,3.32,0.24,0.34,67.94,33.33,39.76,2.77,-0.41,2,proficient
STU1738,74.63,95.59,0.0,3.27,0.21,0.53,45.55,0.0,38.19,1.29,-0.18,3,advanced
STU1739,18.83,8.98,67.68,2.77,0.0,0.0,1.0,0.0,0.5,1.26,-0.21,0,at_risk
STU1740,58.37,25.78,0.0,3.54,0.0,0.0,1.0,0.0,0.5,1.0,0.47,1,developing
STU1741,86.02,62.56,4.36,4.5,0.32,0.63,30.53,17.34,9.49,2.06,0.02,2,proficient
